"PUBLICATION_NUMBER","PUBLICATION_DATE","IPO_LOCATION","APPLICATION_TYPE_DESC","APPLICATION_NUMBER","DATE_OF_FILING","TITLE_OF_INVENTION","FIELD_OF_INVENTION","NO_OF_PAGES","NO_OF_CLAIMS","DATE_UPDATED_d_m_y"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2108/CHENP/2008","28/04/2008","REBOOTLESS DISPLAY DRIVER UPGRADES","COMPUTER","16","20","19/04/2023"
"45/2016","28/10/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2109/MUMNP/2007","12/12/2007","AN AUTOMOTIVE HOOD HINGE ASSEMBLY","PHYSICS","28","14","19/04/2023"
"45/2016","28/10/2016","Delhi","CONVENTION APPLICATION","2111/DEL/2007","09/10/2007","""CATIONIC ELECTRODEPOSITION COATING COMPOSITION AND ARTICLES COATED WITH THE ELECTRODEPOSITION COATING""","POLYMER","38","8","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2119/CHENP/2009","20/04/2009","A METHOD FOR CONTROLLING NETWORK CONFIGURATION MEASUREMENTS","ELECTRONICS","37","47","19/04/2023"
"45/2016","28/10/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2133/MUMNP/2012","07/09/2012","METHOD FOR MANUFACTURING HIGH STRENGTH STEEL SHEET","METALLURGY","32","8","19/04/2023"
"45/2016","28/10/2016","Chennai","ORDINARY APPLICATION","214/CHE/2008","28/01/2008","MANUFACTURE OF 3- HALOGEN SUBSTITUTEDPHENYL -5-METHYL ISOXAZOLE -4-CARBOXYLICACID DERIVATIVES","CHEMISTRY","14","10","19/04/2023"
"45/2016","28/10/2016","Delhi","ORDINARY APPLICATION","2158/DEL/2007","15/10/2007","""AN IMPPROVED AUTOMATIC ANAESTHESIA DELIVERY SYSTEM""","BIOMEDICAL","18","7","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2162/CHENP/2008","01/05/2008","A RECEIVER AND A TRANSMITTER IN A WIRELESS COMMUNICATION","ELECTRONICS","11","20","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2187/KOLNP/2011","25/05/2011","HOT-DIP GALVANIZED STEEL SHEET AND MANUFACTURING METHOD THEREOF","CHEMISTRY","39","5","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2192/CHENP/2008","02/05/2008","Method for determining one or more of a
stiffness coefficient or a mass coefficient for a vibratory Flowmeter","ELECTRICAL","31","30","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2213/DELNP/2010","30/03/2010","ELECTROCHEMICAL PROCESS FOR THE PREPARATION OF NITROGEN FERTILIZERS","CHEMISTRY","44","26","19/04/2023"
"45/2016","28/10/2016","Delhi","CONVENTION APPLICATION","2224/DEL/2005","19/08/2005","""A DIPPED CORD USING HYBRID CORD AND A RADIAL TIRE USING THE SAME""","MECHANICAL","38","10","19/04/2023"
"45/2016","28/10/2016","Chennai","CONVENTION APPLICATION","2263/CHE/2006","06/12/2006","CONVEYING INSTALLATION AND METHOD OF PLACING A CONVEYING INSTALLATION IN OPERATION","COMPUTER","16","7","19/04/2023"
"45/2016","28/10/2016","Mumbai","CONVENTION APPLICATION","2281/MUM/2009","01/10/2009","“ TEST DATA CREATION AND EXECUTION SYSTEM FOR SERVICE ORIENTED ARCHITECTURE”","COMPUTER","46","20","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2284/KOLNP/2009","19/06/2009","LUBRICANT COMPOSITION","CHEMISTRY","14","4","19/04/2023"
"45/2016","28/10/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2302/MUMNP/2012","29/09/2012","METHOD FOR MANUFACTURING HOT DIP GALVANIZED STEEL SHEET","CHEMISTRY","28","4","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2311/KOLNP/2010","24/06/2010","A PROCESS FOR THE PREPARATION OF SUBSTITUTED CYCLOHEXENONES","CHEMISTRY","32","12","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2320/CHENP/2009","27/04/2009","METHOD FOR PRODUCING A HYDROGEN ENRICHED GAS","CHEMISTRY","24","32","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2325/DELNP/2010","05/04/2010","""COSMETIC OR DERMATOLOGICAL COMPOSITION COMPRISING A POLYMER BEARING JUNCTION GROUPS, AND COSMETIC TREATMENT METHOD""","CHEMISTRY","76","22","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2374/DELNP/2005","03/06/2005","""SYSTEM FOR OBJECT PERSISTENCE IN A DATABASE STORE""","COMPUTER","33","14","19/04/2023"
"45/2016","28/10/2016","Chennai","CONVENTION APPLICATION","2399/CHE/2006","22/12/2006","PROCESS FOR ISOMERIZING C8 AROMATIC COMPOUNDS WITH CATALYST COMPRISING ZEOLITE TYPE NES AND EUO","CHEMISTRY","15","12","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2428/KOLNP/2009","01/07/2009","COMPOSITIONS COMPRISING QUATERNARY MATERIAL AND SOREL CEMENTS AND METHODS OF SERVICING A WELLBORE WITH THE SAME","CHEMISTRY","25","44","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2444/KOLNP/2008","17/06/2008","A GEAR PUMP FOR DELIVERING HIGH PRESSURE AND HIGH VISCOSITY FLUIDS","MECHANICAL","24","10","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2527/KOLNP/2009","09/07/2009","MEDICALLY ACTIVE PLASTER","CHEMISTRY","29","26","19/04/2023"
"45/2016","28/10/2016","Delhi","CONVENTION APPLICATION","2532/DEL/2004","22/12/2004","""INORGANIC FILTRATION SUPPORT FOR A FLUID MEDIUM WITH OPTIMISED GEOMETRIC CHARACTERISTICS""","MECHANICAL","12","8","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2538/KOLNP/2010","13/07/2010","A METHOD OF HEATING MOLTEN GLASS","CHEMISTRY","22","16","19/04/2023"
"45/2016","28/10/2016","Chennai","CONVENTION APPLICATION","256/CHE/2010","02/02/2010","A DRIVE SYSTEM FOR A ROLL STAND,PARTICULARY FOR A COLD PILGER ROLLING MILL","MECHANICAL","16","11","19/04/2023"
"45/2016","28/10/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2589/MUMNP/2008","04/12/2008","ROLLING MILL","MECHANICAL","27","2","19/04/2023"
"45/2016","28/10/2016","Chennai","CONVENTION APPLICATION","259/CHE/2010","03/02/2010","INK JET PRINT HEAD","MECHANICAL","49","10","19/04/2023"
"45/2016","28/10/2016","Chennai","CONVENTION APPLICATION","2627/CHE/2010","08/09/2010","ADDITIVES TO SILANE FOR THIN FILM SILICON PHOTOVOLTAIC DEVICES","CHEMISTRY","30","15","19/04/2023"
"45/2016","28/10/2016","Delhi","CONVENTION APPLICATION","2651/DEL/2005","04/10/2005","""PISTON COMPRESSOR CYLINDER ARRANGEMENT, PARTICULARLY FOR A HERMETICALLY ENCLOSED REFRIGERANT COMPRESSOR""","MECHANICAL","15","19","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2656/KOLNP/2011","27/06/2011","A PROCESS FOR FRACTIONATING ISOBUTENE FROM NORMAL BUTANES","CHEMISTRY","17","20","19/04/2023"
"45/2016","28/10/2016","Mumbai","CONVENTION APPLICATION","2665/MUM/2008","22/12/2008","COOLING APPARATUS OF ENGINE FOR VEHICLE","MECHANICAL","18","3","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2678/KOLNP/2009","22/07/2009","""A compound sarcosine 1-isobutyl-1H-imidazo[4, 5-c]quinolin-4-amide hydrochloride""","BIOTECHNOLOGY","24","26","19/04/2023"
"45/2016","28/10/2016","Delhi","CONVENTION APPLICATION","2710/DEL/2005","10/10/2005","""STEERING HANDLE STOPPER STRUCUTRE FOR MOTORCYCLE""","MECHANICAL","30","4","19/04/2023"
"45/2016","28/10/2016","Delhi","CONVENTION APPLICATION","2713/DEL/2005","10/10/2005","""FRONT VEHICLE BODY STRUCTURE OF MOTORCYCLE""","MECHANICAL","30","4","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2719/DELNP/2012","29/03/2012","""COATING COMPOSITIONS FOR USING AS A SPOT BLENDER""","POLYMER","27","22","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2720/DELNP/2009","24/04/2009","""PROCESSES FOR PRODUCING ALKYLBENZENES OVER SOLID ACID CATALYST AT LOW BENZENE TO OLEFIN RATIOS AND LOW HEAVIES MAKE""","CHEMISTRY","17","7","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2794/KOLNP/2009","31/07/2009","A TWO-PART INDUCTIVE CONNECTOR","ELECTRICAL","28","26","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2795/CHENP/2009","20/05/2009","COMMUNICATION PARAMETER SETTING PROCESSING METHOD, COMMUNICATION APPARATUS, CONTROL METHOD THEREFOR, AND  PROGRAM ""","ELECTRONICS","49","19","19/04/2023"
"45/2016","28/10/2016","Delhi","ORDINARY APPLICATION","282/DEL/2011","04/02/2011","SYSTEM AND METHOD FOR DETECTING SULPHUR MUSTARD AT 0.0004MG/CUM","CHEMISTRY","16","10","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2833/DELNP/2011","18/04/2011","""LITHIUM IRON PHOSPHATE HAVING OLIVINE STRUCTURE AND METHOD FOR PREPARING THE SAME""","CHEMISTRY","31","20","19/04/2023"
"45/2016","28/10/2016","Chennai","DIVISIONAL PCT NATIONAL PHASE APPLICATION","2857/CHENP/2008","06/06/2008","MOVER FOR LINEAR MOTOR","ELECTRICAL","33","7","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3026/DELNP/2006","25/05/2006","""LEACH EXTRACTION METHOD""","METALLURGY","26","17","19/04/2023"
"45/2016","28/10/2016","Mumbai","ORDINARY APPLICATION","3031/MUM/2010","01/11/2010","A PROCESS FOR PREPARING ORTHO-ALKOXY PHENOL FROM 4-CHLORO-2'-HYDROXYBENZOPHENONE","CHEMISTRY","19","13","19/04/2023"
"45/2016","28/10/2016","Chennai","CONVENTION APPLICATION","3048/CHE/2009","10/12/2009","DRIVE FOR A COFFEE BREWING DEVICE AND COFFEE BREWING DEVICE","MECHANICAL","26","19","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","3049/CHENP/2004","31/12/2004","PERFORMING SECURITY CHECK ON MESSAGES IN TELECOMMUNICATIONS NETWORKS","ELECTRONICS","30","47","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3101/DELNP/2004","08/10/2004","""ORODISPERSABLE PHARMACEUTICAL FORMULATION""","CHEMISTRY","35","38","19/04/2023"
"45/2016","28/10/2016","Chennai","CONVENTION APPLICATION","3109/CHE/2008","11/12/2008","“ POWER GENERATION CONTROL METHODS ”","ELECTRICAL","78","38","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3139/DELNP/2010","04/05/2010","""ORAL CARE PRODUCT AND METHODS OF USE AND MANUFACTURE THEREOF""","CHEMISTRY","38","53","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3142/DELNP/2008","16/04/2008","""GRAPE EXTRACT, DIETARY SUPPLEMENT THEREOF, AND PROCESSES THEREFOR""","FOOD","37","46","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","3146/CHENP/2011","06/05/2011","TEST FOR PREDICTING NEUTRALIZATION OF ASPARAGINASE ACTIVITY","BIOCHEMISTRY","37","9","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","3187/CHENP/2008","23/06/2008","SECURITY SYSTEM AND METHOD FOR PROTECTING MERCHANDISE","COMPUTER","32","20","19/04/2023"
"45/2016","28/10/2016","Kolkata","CONVENTION APPLICATION","324/KOL/2009","20/02/2009","VALVETRAIN CONTROL SYSTEMS FOR INTERNAL COMBUSTION ENGINES WITH TIME AND EVENT BASED CONTROL","MECHANICAL","133","28","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","3247/CHENP/2008","24/06/2008","TELESCOPIC GUIDE FOR A FURNITURE PART SITUATED SO IT IS DISPLACEABLE IN A FURNITURE BODY","MECHANICAL","49","35","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","330/DELNP/2010","18/01/2010","""METHODS OF INHIBITING ETHYLENE RESPONSES IN PLANTS USING CYCLOPROPENE AMINE  COMPOUNDS""","CHEMISTRY","42","20","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","3379/KOLNP/2009","23/09/2009","PILOT SIGNAL TRANSMITTING METHOD, BASE STATION, MOBILE STATION AND CELLULAR SYSTEM TO WHICH THE METHOD IS APPLIED","ELECTRONICS","39","8","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","339/CHENP/2009","19/01/2009","PROCESS FOR THE PRODUCTION OF 2-[4-(3- AND 2-FLUOROBENZYLOXY)BENZYLAMINO]PROPANAMIDES","CHEMISTRY","72","43","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3411/DELNP/2010","14/05/2010","""MANUFACTURE OF 1,1,1,2,3,3-HEXAFLUOROPROPANE AND 1,1,1,2-TETRAFLUOROPROPANE VIA CATALYTIC HYDROGENATION""","CHEMISTRY","13","10","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3564/DELNP/2009","01/06/2009","""A Uniaxially Oriented Multilayer Film and A process for Preparation thereof""","CHEMISTRY","52","25","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3584/DELNP/2009","02/06/2009","“NOVEL SUBSTITUTED PYRAN COMPOUNDS AND THE PROCESS OF PREPARATION THEREOF”","CHEMISTRY","31","15","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3611/DELNP/2007","15/05/2007","""A PROCESS FOR PURIFYING TECHNICAL GRADE TRICHLOROSILANE OR
TECHNICAL GRADE SILICON TETRACHLORIDE""","CHEMISTRY","18","18","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","3622/CHENP/2009","22/06/2009",""" PROCESS CARTRIDGE, ELECTROPHOTOGRAPHIC IMAGE FORMING APPARATUS, AND ELECTROPHOTOGRAPHIC PHOTOSENSITIVE DRUM UNIT ""","PHYSICS","490","183","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3622/DELNP/2012","25/04/2012","""A COATING COMPOSITION""","CHEMISTRY","50","29","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3641/DELNP/2008","29/04/2008","""ORAL CARE IMPLEMENT""","MECHANICAL","54","31","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","3652/KOLNP/2008","08/09/2008","FILTER WEB COMPRISING FINE FIBER AND REACTIVE, ADSORPTIVE OR ABSORPTIVE PARTICULATE","CHEMISTRY","63","17","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","3658/KOLNP/2010","01/10/2010","HYDROCARBON SYNTHESIS","CHEMISTRY","30","12","19/04/2023"
"45/2016","28/10/2016","Delhi","ORDINARY APPLICATION","372/DEL/2008","13/02/2008","PROCESS FOR THE PREPARATION OF AMORPHOUS ATORVASTATIN HEMICALCIUM","CHEMISTRY","15","10","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3762/DELNP/2006","30/06/2006","""DEVICE FOR CLAMPING A FLUIDIC COMPONENT""","MECHANICAL","16","10","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","3905/DELNP/2009","15/06/2009","PRODUCTION OF DIHYDRONEPETALACTONE BY HYDROGENATION OF NEPETALACTONE","CHEMISTRY","35","11","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","3925/CHENP/2008","25/07/2008","A METHOD FOR AUTHENTICATING A TRANSACTION","COMPUTER","28","10","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","4078/DELNP/2010","08/06/2010","""ACRYLIC-BASED RUBBER MODIFIED THERMOSET COMPOSITION""","POLYMER","34","15","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","4105/DELNP/2009","22/06/2009","“REDUCTION OF ORGANIC HALIDES IN ALKYLATE GASOLINE”","CHEMISTRY","16","18","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","4125/DELNP/2004","24/12/2004","""SINGE-USE MANIFOLD FOR AUTOMATED ASEPTIC TRANSFER OF SOLUTIONS IN BIOPROCESSING APPLICATIONS""","MECHANICAL","49","49","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","4208/DELNP/2007","04/06/2007","""PACKAGE HAVING A FLUID ACTUATED CLOSURE""","MECHANICAL","34","27","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","4257/CHENP/2007","25/09/2007","“ AN OPTICAL SENSOR DEVICE FOR OBTAINING BIOPHYSICAL  INFORMATION ”","ELECTRONICS","118","379","19/04/2023"
"45/2016","28/10/2016","Kolkata","CONVENTION APPLICATION","428/KOL/2006","11/05/2006","ADJUSTING TRANSMIT POWER OF A WIRELESS  COMMUNICATION DEVICE","ELECTRONICS","34","18","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","43/CHENP/2009","02/01/2009","WATER BASED CONCENTRATED PRODUCT FORMS OF PHOTOINITIATORS MADE BY A HETEROPHASE POLYMERIZATION TECHNIQUE","POLYMER","48","10","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","4355/DELNP/2009","01/07/2009","""ABSORBENT CORE HAVING IMPROVED STRUCTURE""","MECHANICAL","25","9","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","4380/CHENP/2008","19/08/2008","PROPYLENE POLYMERS FOR INJECTION MOLDING APPLICATIONS","POLYMER","29","10","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","4397/DELNP/2007","08/06/2007","""TREATING METHOD AND EQUIPMENT FOR COKE-COOLING WASTE WATER","CIVIL","16","15","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","4423/DELNP/2010","18/06/2010","""METHOD OF PREPARING VALENCE-CONVERTED CATALYST""","CHEMISTRY","39","25","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","4460/CHENP/2008","22/08/2008","METHOD OF RENDERING AN OUTPUT IMAGE","COMPUTER","25","9","19/04/2023"
"45/2016","28/10/2016","Delhi","CONVENTION APPLICATION","450/DEL/2003","27/03/2003","""OSCILATION TYPE VEHICLE""","MECHANICAL","36","6","19/04/2023"
"45/2016","28/10/2016","Chennai","ORDINARY APPLICATION","461/CHE/2010","23/02/2010","PROCESS FOR THE PREPARATION OF METAL SALTS OF ESOMEPRAZOLE","CHEMISTRY","13","6","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","4639/CHENP/2007","18/10/2007","METHODS AND DEVICES FOR RELIEVING STRESS","ELECTRICAL","183","28","19/04/2023"
"45/2016","28/10/2016","Chennai","CONVENTION APPLICATION","465/CHE/2007","07/03/2007","PROCESS FOR CONVERSION OF HEAVY PETROLEUM FEEDSTOCK TO GAS OIL FRACTIONS WITH LOW SULFUR CONTENT","CHEMISTRY","31","37","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","4651/CHENP/2008","02/09/2008",""" ELECTROLUMINESCENT ARRANGEMENT ""","ELECTRONICS","16","10","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","4704/CHENP/2008","05/09/2008","SUPPLY CIRCUIT AND DEVICE COMPRISING A SUPPLY CIRCUIT","ELECTRICAL","38","20","19/04/2023"
"45/2016","28/10/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","481/MUMNP/2011","11/03/2011","CATALYST FOR THE DECOMPOSITION OF LIGNIN, METHOD FOR THE PREPARATION OF ALCOHOLS AND ORGANIC ACIDS, METHOD FOR THE PREPARATION OF LIGNIN-DECOMPOSITION PRODUCTS, CATALYST FOR THE DECOMPOSITION OF AROMATIC HYDROCARBONS, METHOD FOR RELEASING HYDROGEN IONS, AS WELL AS PORPHYRIN","CHEMISTRY","70","44","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","4906/DELNP/2008","06/06/2008","""CO-CURRENT VAPOR-LIQUID CONTACTING APPARATUS""","MECHANICAL","41","12","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","497/CHENP/2009","27/01/2009","A COSMETIC METHOD FOR SUNSCREENING HUMAN AND ANIMAL HAIR AND SKIN","CHEMISTRY","22","17","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5059/CHENP/2008","23/09/2008","POWDER FILLING PROCESSES","MECHANICAL","33","16","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","5089/KOLNP/2008","15/12/2008","ASSEMBLIES IN THE PRINTING UNIT OF A ROTARY PRESS","MECHANICAL","34","16","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5122/DELNP/2009","07/08/2009","""A POLYMER COMPOSITION""","POLYMER","25","24","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5219/CHENP/2009","04/09/2009","""METHOD OF TRANSMITTING CONTROL SIGNALS IN WIRELESS COMMUNICATION SYSTEM""","COMMUNICATION","26","14","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5273/DELNP/2008","18/06/2008","""RECEIVED BANKNOTE PROCESSING APPARATUS""","MECHANICAL","52","6","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5296/DELNP/2010","22/07/2010","""A PROCESS FOR PREPARING SUBTITUTED OXO-N-(PYRIDINE-4-YLOXY)PHENYL)-DIHYDROPYDRIDINE-3-CARBOXAMIDE COMPOUND OF FORMULA(I) ""","CHEMISTRY","57","10","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5298/DELNP/2007","09/07/2007","""DOSAGE - DISPENSING DEVICE FOR SUBSTANCES IN POWDER - OR PASTE  FORM WITH A SUPPLY CONTAINER AND WITH A DOSAGE - DISPENSING  HEAD""","MECHANICAL","40","14","19/04/2023"
"45/2016","28/10/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","53/KOLNP/2008","03/01/2008","IMAGING SYSTEM AND AUTHENTICATION METHOD","ELECTRONICS","34","14","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5358/DELNP/2010","26/07/2010","""NITRILE RUBBER WHICH CONTAINS REPEATING UNITS""","POLYMER","52","26","19/04/2023"
"45/2016","28/10/2016","Kolkata","CONVENTION APPLICATION","538/KOL/2007","03/04/2007","A METHOD AND SYSTEM FOR CONTROLLING VEHICLE BATTERY CHARGING","MECHANICAL","21","19","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5541/DELNP/2008","25/06/2008","METHOD FOR OPERATING A WIND ENERGY INSTALLATION AND A WIND ENERGY INSTALLATION","MECHANICAL","35","36","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5550/CHENP/2009","18/09/2009","""NEAR INFRARED LIGHT SHIELDING FILM""","CHEMISTRY","37","9","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5597/CHENP/2008","17/10/2008","DRIVE DEVICE FOR MOVABLE FURNITURE PARTS","MECHANICAL","20","12","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5603/CHENP/2007","06/12/2007","DEVICE SPECIFIC CONTENT INDEXING FOR OPTIMIZED DEVICE OPERATION","COMPUTER","29","20","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5621/CHENP/2008","20/10/2008","HIGH STRENGTH ALLOYS","METALLURGY","52","47","19/04/2023"
"45/2016","28/10/2016","Kolkata","CONVENTION APPLICATION","57/KOL/2009","12/01/2009","A SYSTEM AND METHOD FOR CONTROLLING A SPARK-IGNITION DIRECT-INJECTION ENGINE","MECHANICAL","21","20","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5708/DELNP/2008","30/06/2008","A MODULAR MOLD SYSTEM","MECHANICAL","34","29","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","573/CHENP/2009","30/01/2009","METHOD AND DEVICE FOR PRODUCING SHORT YARN EFFECTS","TEXTILE","26","12","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5785/DELNP/2006","05/10/2006","ADHESION PROMOTING COMPOUND.","CHEMISTRY","12","13","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5792/CHENP/2008","24/10/2008","PHARMACEUTICAL COMPOSITION","CHEMISTRY","193","14","19/04/2023"
"45/2016","28/10/2016","Chennai","PCT NATIONAL PHASE APPLICATION","5805/CHENP/2009","01/10/2009","HOPPER FOR A WEIGHING APPARATUS, A HOPPER UNIT, AND A WEIGHING APPARATUS","MECHANICAL","31","9","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5854/DELNP/2008","04/07/2008","""ONE-WAY VALVE AND APPARATUS AND METHOD OF USING THE VALVE""","MECHANICAL","67","25","19/04/2023"
"45/2016","28/10/2016","Delhi","PCT NATIONAL PHASE APPLICATION","5916/DELNP/2008","07/07/2008","""DIFFERENTIAL ASSEMBLY PROVIDED WITH AN ADJUSTMENT DEVICE, IN PARTICULAR FOR MOTOR VEHICLES""","MECHANICAL","22","12","19/04/2023"
