PUBLICATION_NUMBER,PUBLICATION_DATE,IPO_LOCATION,APPLICATION_TYPE_DESC,APPLICATION_NUMBER,DATE_OF_FILING,TITLE_OF_INVENTION,FIELD_OF_INVENTION,NO_OF_PAGES,NO_OF_CLAIMS,DATE_UPDATED_d_m_y
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,2993/CHE/2012,23/07/2012,METHOD AND SYSTEM FOR DELIVERING MULTIMEDIA CONTENT CACHED IN WIRELESS CELLULAR NETWORK NODES USING MBMS,COMMUNICATION,38,19,19/04/2023
Dec-23,24/03/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,301/MUMNP/2015,10/2/2015,CARRYING DEVICE,MECHANICAL,25,19,19/04/2023
Dec-23,24/03/2023,Chennai,CONVENTION APPLICATION,302/CHE/2012,25/01/2012,AUTOMATIC VIDEO LAYOUTS FOR MULTI-STREAM MULTI-SITE TELEPRESENCE CONFERENCING SYSTEM,ELECTRONICS,27,19,19/04/2023
Dec-23,24/03/2023,Delhi,ORDINARY APPLICATION,3021/DEL/2013,10/10/2013,A NOVEL COOLANT BOTTLE FOR AUTOMOBILES,MECHANICAL,15,10,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,3027/MUM/2015,10/8/2015,ELECTRICALLY OPERATED TELESCOPIC-CUM-FOLDABLE FOOT-STEP ASSEMBLY IN A VEHICLE & METHOD FOR OPERATING THE SAME.,MECHANICAL,24,10,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3028/DELNP/2012,9/4/2012,"""METHOD AND A DRUM COATER FOR COATING SMALL ITEMS, SUCH AS TABLETS, AND A COATING SYSTEM COMPRISING SUCH DRUM COATERS""",BIOMEDICAL,22,19,19/04/2023
Dec-23,24/03/2023,Chennai,CONVENTION APPLICATION,3034/CHE/2010,13/10/2010,ESTIMATING SERVICE RESEOURCE CONSUMPTION BASED ON RESPONSE TIME,COMPUTER,45,20,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3047/DELNP/2015,13/04/2015,MECHANICALLY ACTUATED DEVICE POSITIONED BELOW MECHANICALLY ACTUATED RELEASE ASSEMBLY UTILIZING J-  SLOT DEVICE,MECHANICAL,41,32,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,3048/CHE/2015,18/06/2015,AN ATTACHABLE AUTOMATED DUST CONTROL SYSTEM,MECHANICAL,11,6,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3050/DELNP/2012,10/4/2012,"""SYNCHRONISING ACTIVITIES OF VARIOUS COMPONENTS IN A DISTRIBUTED SYSTEM""",COMPUTER,54,25,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,3076/DEL/2013,17/10/2013,FULL RESOLUTION COLOR IMAGING OF AN OBJECT,ELECTRONICS,49,23,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,3086/DEL/2013,17/10/2013,YARN WINDING MACHINE AND YARN WINDING METHOD,MECHANICAL,33,11,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,3091/DEL/2011,31/10/2011,"""ENERGY STORAGE AND MANAGEMENT SYSTEM""",ELECTRICAL,38,16,19/04/2023
Dec-23,24/03/2023,Chennai,CONVENTION APPLICATION,3102/CHE/2015,22/06/2015,CELLULAR LAYOUT FOR SEMICONDUCTOR DEVICES,ELECTRICAL,55,15,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,3119/CHENP/2015,28/05/2015,COMPATIBLY EXTENDING OFFLOAD TOKEN SIZE,COMMUNICATION,38,10,19/04/2023
Dec-23,24/03/2023,Delhi,DIVISIONAL PCT NATIONAL PHASE APPLICATION,3125/DELNP/2015,14/04/2015,IP-I0 BASED IMMUNOLOGICAL MONITORING,BIOTECHNOLOGY,92,20,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,3134/CHENP/2013,22/04/2013,COMMUNICATION OF IMAGING SYSTEM INFORMATION,COMPUTER,16,23,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3139/DELNP/2014,21/04/2014,HIGH PRESSURE GAS SYSTEM,MECHANICAL,46,31,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,3155/CHE/2011,14/09/2011,A PROCESS OF PRODUCING A FABRIC WITH JADAU SILK DESIGN,MECHANICAL,21,6,19/04/2023
Dec-23,24/03/2023,Mumbai,CONVENTION APPLICATION,3226/MUM/2014,10/10/2014,"CONTROL APPARATUS FOR ENGINE, POWER UNIT OF SADDLE-RIDING TYPE VEHICLE, SADDLE-RIDING TYPE VEHICLE AND METHOD FOR CONTROLLING AN ENGINE",MECHANICAL,55,15,19/04/2023
Dec-23,24/03/2023,Chennai,CONVENTION APPLICATION,3231/CHE/2013,19/07/2013,AN IMPROVED SOLID STATE SWITCHING DEVICE,ELECTRICAL,37,12,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,3238/MUM/2013,15/10/2013,OPTIMIZING ALLOCATION OF CONFIGURATION ELEMENTS,COMPUTER,27,9,19/04/2023
Dec-23,24/03/2023,Delhi,ORDINARY APPLICATION,3262/DEL/2014,11/11/2014,METHOD AND SYSTEM FOR RINGBACK TONE SUBSCRIBER TO GET FEEDBACKS FROM CALLERS ON SUBSCRIBED RBT,COMMUNICATION,52,37,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,328/DELNP/2015,14/01/2015,VARIABLE FOCUS ELECTROACTIVE OPHTHALMIC DEVICE,PHYSICS,50,20,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,3296/DEL/2013,8/11/2013,TURBOMACHINE BEARING ASSEMBLY,MECHANICAL,26,15,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,3323/MUM/2013,23/10/2013,METHOD FOR IMPROVED QUALITY OF SERVICE IN TERMS OF PRIORITY AND SECURITY AT TRANSPORT LAYER OF TCP/IP INTERNET PROTOCOL SUITE,COMPUTER,16,15,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,334/CHE/2015,23/01/2015,DUAL ADVERTISEMENT BOARD WITH TWO COLORS,COMPUTER,7,2,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,3373/CHE/2012,14/08/2012,METHOD AND SYSTEM FOR REDUCING BANDWIDTH OF OPERATION FOR MACHINE TYPE COMMUNICATION DEVICES IN LONG TERM EVOLUTION NETWORKS,COMMUNICATION,29,33,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,3381/MUM/2013,25/10/2013,SOFTWARE PROJECT ESTIMATION,COMPUTER,25,11,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3397/DELNP/2015,22/04/2015,MODIFIED ANTIBODY  ANTIBODY- CONJUGATE AND PROCESS FOR THE PREPARATION THEREOF,BIOCHEMISTRY,171,60,19/04/2023
Dec-23,24/03/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,3415/KOLNP/2011,12/8/2011,HIGH STRENGTH STEEL PIPE FOR LOW-TEMPERATURE USAGE HAVING EXCELLENT BUCKLING RESISTANCE AND TOUGHNESS OF WELDED HEAT AFFECTED ZONE AND METHOD FOR PRODUCING THE SAME,METALLURGY,88,10,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,342/DELNP/2014,15/01/2014,CODING IN A WIDE AREA POSITIONING SYSTEM (WAPS),PHYSICS,177,102,19/04/2023
Dec-23,24/03/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,342/MUMNP/2015,18/02/2015,METHOD FOR PRODUCING OXYGEN ABSORBER,CHEMISTRY,22,14,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,3421/DEL/2011,29/11/2011,"""COVER STRUCTURE FOR VEHICLE SPEED SENSOR HARNESS OF ONBOARD POWER UNIT""",ELECTRICAL,69,8,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,3439/DEL/2015,23/10/2015,CONTROL APPARATUS FOR INTERNAL COMBUSTION ENGINE,MECHANICAL,171,6,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,3463/CHENP/2013,2/5/2013,WIRELESS CHARGING OF DEVICES,ELECTRICAL,32,31,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3473/DELNP/2015,24/04/2015,SLAM SHUT SAFETY DEVICE WITH GUIDED VALVE DISC,MECHANICAL,21,20,19/04/2023
Dec-23,24/03/2023,Delhi,ORDINARY APPLICATION,3478/DEL/2013,29/11/2013,LOW COST APPARATUS & METHOD TO MANUFACTURE DISPOSABLE ABSORBENT ARTICLES,MECHANICAL,15,10,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,3497/CHENP/2012,18/04/2012,AIRCRAFT POWER MANAGEMENT,MECHANICAL,52,20,19/04/2023
Dec-23,24/03/2023,Kolkata,CONVENTION APPLICATION,354/KOL/2010,30/03/2010,A METHOD AND APAPRATUS FOR GENERATING CONTROL DATA FOR CONTROLLING A TOOL ON A MACHINE TOOL,COMPUTER,53,17,19/04/2023
Dec-23,24/03/2023,Kolkata,CONVENTION APPLICATION,354/KOL/2013,28/03/2013,TOUCH-BASED METHOD AND APPARATUS FOR SENDING INFORMATION,COMPUTER,33,16,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,3565/CHE/2014,21/07/2014,FUEL CELL STACK ASSEMBLY,ELECTRICAL,22,10,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,358/DEL/2013,7/2/2013,AIRCRAFT ROTOR BLADE AND RELATIVE FORMING METHOD,MECHANICAL,27,26,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3589/DELNP/2014,2/5/2014,DEVICE FOR FEEDING TAPE AND DEVICE FOR SEWING ON TAPE,MECHANICAL,90,11,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,3590/CHE/2014,22/07/2014,"USER EQUIPMENT CONFIGURED FOR PREVENTING CALL DROP BASED ON RAT 
SELECTION AND A METHOD THEREOF",ELECTRONICS,61,20,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,3595/MUM/2011,21/12/2011,SYSTEMS AND METHODS FOR SHARING OF OPTICAL NETWORK TERMINALS IN PASSIVE OPTICAL NETWORK,COMMUNICATION,23,15,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,360/DELNP/2013,11/1/2013,THERMAL MANAGEMENT SYSTEMS FOR SOLID STATE LIGHTING AND OTHER ELECTRONIC SYSTEMS,ELECTRICAL,52,20,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,3606/CHENP/2014,13/05/2014,EYEWASH CONTAINER,MECHANICAL,34,29,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,3632/CHENP/2015,22/06/2015,SIGNAL SENDING METHOD AND DEVICE,COMMUNICATION,23,20,19/04/2023
Dec-23,24/03/2023,Delhi,ORDINARY APPLICATION,3637/DEL/2012,27/11/2012,AN IMPROVED WATERING SYSTEM USING MOSS STICK,MECHANICAL,7,6,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3653/DELNP/2007,16/05/2007,"""PURIFICATION OF IMMUNOGLOBULINS""",CHEMISTRY,28,27,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,3660/DEL/2011,15/12/2011,TESTING OF A TRANSIENT VOLTAGE PROTECTION DEVICE,ELECTRICAL,17,15,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3670/DELNP/2013,26/04/2013,MULTIMEDIA BROADCAST MULTICAST SERVICE COUNTING METHOD AND SYSTEM,COMMUNICATION,41,18,19/04/2023
Dec-23,24/03/2023,Delhi,ORDINARY APPLICATION,37/DEL/2012,5/1/2012,"""PROCESS FOR PACKAGING OF A MEDICAL DEVICE""",MECHANICAL,18,13,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,3724/CHE/2014,30/07/2014,METHOD AND SYSTEM FOR MANAGING RANDOM ACCESS MEMORY OF A COMMUNICATION DEVICE,COMPUTER,29,15,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,3726/CHENP/2014,16/05/2014,MENTAL BALANCE OR IMBALANCE ESTIMATION SYSTEM AND METHOD,BIOMEDICAL,37,15,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,3732/CHE/2012,10/9/2012,GRAPHENE BASED HYDROGEN STORAGE NANOMATERIAL,CHEMISTRY,5,2,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3738/DELNP/2013,29/04/2013,SYSTEM LAYOUT FOR AN AUTOMATED SYSTEM FOR SAMPLE PREPARATION AND ANALYSIS,PHYSICS,32,21,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,3756/DEL/2015,17/11/2015,“CAST WHEEL FOR SADDLE-RIDE TYPE VEHICLE”,MECHANICAL,24,4,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,3759/MUM/2014,26/11/2014,ANTI REFLUX RAFT FORMING CHEWABLE TABLET OF DEXLANSOPRAZOLE,CHEMISTRY,16,10,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,3800/DEL/2015,20/11/2015,TURBINE ARRANGEMENT,MECHANICAL,14,13,19/04/2023
Dec-23,24/03/2023,Kolkata,ORDINARY APPLICATION,382/KOL/2012,2/4/2012,"""AN APPARATUS AND METHOD TO MONITOR INLET AND EXIT PARAMETRIC CONDITIONS OF STEAM IN A THERMAL HEATING SYSTEM TO ACHIEVE OPTIMAL EFFICIENCY""",COMMUNICATION,16,3,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,3833/MUM/2013,6/12/2013,SYSTEM AND METHOD TO PROVIDE CLASSIFICATION OF NOISE DATA OF HUMAN CROWD,COMPUTER,30,15,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,3864/DELNP/2014,13/05/2014,INFANT FORMULA WITH HIGH SN 2 PALMITATE AND OLIGOFRUCTOSE,FOOD,18,18,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,3908/CHE/2014,8/8/2014,METHOD OF CONTROLLING SELECTION OF A FRAME CORRESPONDING TO A CHANGE IN A SCENE,COMMUNICATION,43,15,19/04/2023
Dec-23,24/03/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,393/MUMNP/2015,24/02/2015,"""IMPROVEMENTS IN OR RELATING TO CLOSURES AND CONTAINER NECKS""",MECHANICAL,35,28,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,3945/CHENP/2012,3/5/2012,ENTITLED DATA CACHE MANAGEMENT,COMPUTER,36,23,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,3950/MUM/2014,10/12/2014,MULTI-LEVEL SECURITY VAULT WITH USER SELECTABLE DISPLAY,CIVIL,20,9,19/04/2023
Dec-23,24/03/2023,Chennai,CONVENTION APPLICATION,3961/CHE/2014,12/8/2014,DIAPHRAGM PUMP SYSTEM HAVING RE-PRIMING CAPABILITIES,MECHANICAL,22,22,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,3997/DEL/2015,8/12/2015,"STEAM TURBINE ROTOR, STEAM TURBINE INCLUDING SAME, AND THERMAL POWER PLANT USING SAME",MECHANICAL,25,6,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,4014/DEL/2015,9/12/2015,TILTING PAD TYPE JOURNAL BEARING,METALLURGY,35,6,19/04/2023
Dec-23,24/03/2023,Kolkata,CONVENTION APPLICATION,403/KOL/2013,10/4/2013,LIFTING APPARATUS FOR SUBMARINE-ATMOSPHERIC INTERFACE DEVICES AND SUBMARINE COMPRISING THE LIFTING APPARATUS,MECHANICAL,20,11,19/04/2023
Dec-23,24/03/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,4033/KOLNP/2015,10/12/2015,CONCEPT FOR DETERMINING THE QUALITY OF A MEDIA DATA STREAM WITH VARYING QUALITY TO BIT RATE,ELECTRONICS,53,12,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,4039/MUM/2015,27/10/2015,CROSS LINKED AQUEOUS SHELLAC-PU-ROSIN DISPERSION FOR GLOSSY ENAMEL AND WOOD FINISH AND METHOD OF PREPARATION THEREOF,POLYMER,40,24,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,4075/CHE/2011,25/11/2011,POWER GENERATION SYSTEM WITH TWIN TURBINES BASED ON OSCILLATING WATER COLUMN,MECHANICAL,27,14,19/04/2023
Dec-23,24/03/2023,Mumbai,CONVENTION APPLICATION,4080/MUM/2015,28/10/2015,CONTACT CENTER INTERACTIVE TEXT STREAM WAIT TREATMENTS,ELECTRONICS,41,10,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,4091/CHE/2011,28/11/2011,TACTOGRAPH,COMPUTER,13,19,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,4133/CHE/2013,13/09/2013,SEAWEED FARMING SYSTEM,MECHANICAL,60,29,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,4171/DELNP/2012,11/5/2012,"""UAV SYSTEM AND METHOD""",MECHANICAL,41,43,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,4175/CHENP/2013,30/05/2013,DEVICE AND METHOD FOR READING OUT X RAY INFORMATION STORED IN A FLUORESCENT STORAGE LAYER,PHYSICS,30,15,19/04/2023
Dec-23,24/03/2023,Chennai,CONVENTION APPLICATION,4197/CHE/2015,12/8/2015,"DIGITAL TO ANALOG CONVERTER CIRCUITS, APPARATUS AND METHOD FOR GENERATING A HIGH FREQUENCY TRANSMISSION SIGNAL AND METHODS OF DIGITAL TO ANALOG CONVERSION",ELECTRONICS,78,24,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,4201/CHE/2013,18/09/2013,SYSTEM AND METHOD FOR INTEGRATING CONTENT VIEWING AND COMMUNICATION,COMMUNICATION,128,27,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,4221/DELNP/2012,14/05/2012,DECODING SYSTEM AND METHOD OPERABLE ON ENCODED TEXTURE ELEMENT BLOCKS,COMPUTER,44,17,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,423/MUM/2015,9/2/2015,METHOD AND SYSTEM FOR PERFORMING WIRELESS ENABLED OPERATIONS ON A WASHING MACHINE,ELECTRONICS,36,9,19/04/2023
Dec-23,24/03/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,427/KOLNP/2015,19/02/2015,METHOD FOR CONTROLLING AN ELECTRIC LINING WEAR COMPENSATOR DEVICE FOR A DISC BRAKE ARRANGEMENT AND DISC BRAKE,MECHANICAL,55,17,19/04/2023
Dec-23,24/03/2023,Delhi,CONVENTION APPLICATION,4271/DEL/2015,24/12/2015,METHOD AND APPARATUS FOR SOFTWARE UPDATE MANAGEMENT,COMPUTER,34,20,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,4298/MUM/2015,10/11/2015,PROCESS FOR PREPARATION OF BARNIDIPINE,CHEMISTRY,54,19,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,4341/CHE/2015,19/08/2015,AN APPARATUS AND A METHOD THEREWITH TO QUANTIFY VISUAL PATTERNS IN INFANTS,BIOMEDICAL,18,10,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,4348/DELNP/2013,15/05/2013,DEVICES TO LET A TILTING VEHICLE LEAN WHEN DRIVING AND TO KEEP IT STANDING WHEN STOPPED,MECHANICAL,43,14,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,4354/CHE/2015,20/08/2015,A METHOD AND A BATTERY SYSTEM FOR PREDICTING STATE OF CHARGE (SOC) OF A BATTERY,PHYSICS,31,20,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,439/DELNP/2013,15/01/2013,OPTICAL DEMULTIPLEXING SYSTEM,PHYSICS,48,48,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,441/DELNP/2014,20/01/2014,OCCLUSION DEVICE FOR CLOSING ANATOMICAL DEFECTS,CHEMISTRY,41,40,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,4413/DELNP/2013,16/05/2013,COMPOUNDS USEFUL AS MODULATORS OF TRPM8,CHEMISTRY,164,40,19/04/2023
Dec-23,24/03/2023,Mumbai,ORDINARY APPLICATION,453/MUM/2013,17/02/2013,WIRELESS UNDERGROUND WATER SENSOR NODE,PHYSICS,8,1,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,4542/DELNP/2013,22/05/2013,METHOD AND FIXTURE FOR TWISTING END PORTIONS OF BAR CONDUCTORS  IN PARTICULAR FOR BAR WINDINGS OF ELECTRIC MACHINES,ELECTRICAL,53,15,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,4599/DELNP/2013,23/05/2013,METHOD FOR OPTIMIZING A NETWORK PREFIX LIST SEARCH,ELECTRONICS,29,20,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,4623/CHENP/2012,25/05/2012,ACCELERATING BITMAP REMOTING BY IDENTIFYING AND EXTRACTING 2D PATTERNS FROM SOURCE BITMAPS,COMPUTER,28,15,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,4644/CHENP/2012,25/05/2012,METHOD FOR REMOTELY INSPECTING A TARGET IN A MONITORED AREA,PHYSICS,10,1,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,4711/CHENP/2014,23/06/2014,LIQUID COOLED BRAKE ASSEMBLY WITH REMOVABLE HEAT TRANSFER INSERT,MECHANICAL,20,22,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,4756/CHENP/2014,24/06/2014,OPTICAL COLLIMATOR FOR LED LIGHTS,PHYSICS,26,15,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,4757/DELNP/2015,2/6/2015,HYBRID PLANAR GRADED HETEROJUNCTION FOR ORGANIC PHOTOVOLTAICS,ELECTRICAL,41,22,19/04/2023
Dec-23,24/03/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,476/MUMNP/2014,20/03/2014,MOST PROBABLE TRANSFORM FOR INTRA PREDICTION CODING,ELECTRONICS,47,41,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,4798/CHE/2013,24/10/2013,“AUTOMATICALLY CONTROLLING CONCURRENT EDITING OF AN ELECTRONIC DOCUMENT BASED ON INTENT OF EDITORS”,COMPUTER,84,36,19/04/2023
Dec-23,24/03/2023,Delhi,DIVISIONAL PCT NATIONAL PHASE APPLICATION,4803/DELNP/2014,12/6/2014,HYBRID ORTHOGONAL FREQUENCY DIVISION MULTIPLE ACCESS SYSTEM AND METHOD,ELECTRONICS,22,25,19/04/2023
Dec-23,24/03/2023,Kolkata,ORDINARY APPLICATION,483/KOL/2014,23/04/2014,"""AN AUTOMATIC TRANSFER TAPER ROLLER BEARING (TRB) PRESS MACHINE FOR CLOSING OPERATION OF SMALL AND MEDIUM SIZE BEARINGS""",MECHANICAL,17,4,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,484/DELNP/2012,17/01/2012,"""SYSTEM FOR PROVIDING DEMAND RESPONSE SEVICES""",COMPUTER,28,20,19/04/2023
Dec-23,24/03/2023,Chennai,CONVENTION APPLICATION,485/CHE/2014,3/2/2014,A SYSTEM AND METHOD FOR CATALYST CONTROL IN RICH BURN INTERNAL COMBUSTION ENGINE,MECHANICAL,27,20,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,4867/CHE/2013,29/10/2013,POROUS SCAFFOLD FOR TISSUE ENGINEERING,BIOMEDICAL,16,10,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,4888/CHENP/2014,27/06/2014,VIRTUAL CHANNEL FOR EMBEDDED PROCESS COMMUNICATION,COMPUTER,40,18,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,4937/CHE/2013,1/11/2013,A MINIATURISED BLOOD SERUM TRIGLYCERIDE MONITORING SYSTEM,COMPUTER,41,6,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,4946/CHENP/2009,24/08/2009,'PROCESS FOR CARRYING OUT A TRANSACTION BETWEEN A PAYMENT MODULE AND A SECURITY MODULE",COMPUTER,25,13,19/04/2023
Dec-23,24/03/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,496/MUMNP/2014,21/03/2014,DRUM LAGGING MATERIAL AND INSTALLATION APPARATUS THEREFOR,MECHANICAL,46,77,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,4976/CHENP/2014,1/7/2014,METHOD AND APPARATUS FOR MONITORING THE BARORECEPTOR REFLEX OF A USER,BIOMEDICAL,25,15,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,4995/CHE/2015,18/09/2015,SYSTEM AND METHOD FOR ADAPTIVE CONFIGURATION OF SOFTWARE BASED ON CURRENT AND HISTORICAL DATA,COMPUTER,28,15,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,5041/CHE/2013,8/11/2013,SYSTEM AND METHOD FOR DETECTING PRECURSORS TO CONTROL BLOWOUT IN COMBUSTION SYSTEMS,MECHANICAL,46,16,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,5097/CHE/2014,10/10/2014,VEHICLE FRAME STRUCTURE,MECHANICAL,21,9,19/04/2023
Dec-23,24/03/2023,Delhi,PCT NATIONAL PHASE APPLICATION,5100/DELNP/2014,20/06/2014,METHOD OF FABRICATING A HEAT SINK,MECHANICAL,19,13,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,5118/CHE/2012,7/12/2012,ELECTRICAL CONNECTOR AND ASSEMBLY THEREWITH HAVING A SPRING-APART FUNCTION,ELECTRICAL,26,17,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,5136/CHENP/2014,4/7/2014,ORGANIC ADHESIVE AGENT FOR MOLD AND CASTING SAND COMPOSITION AND MOLD OBTAINED USING SAME,METALLURGY,25,14,19/04/2023
Dec-23,24/03/2023,Chennai,ORDINARY APPLICATION,5138/CHE/2013,13/11/2013,INTEGRATED MOBILE PHONE CHARGER ASSEMBLY,ELECTRICAL,9,5,19/04/2023
Dec-23,24/03/2023,Chennai,PCT NATIONAL PHASE APPLICATION,5160/CHENP/2015,26/08/2015,SEAMLESS TRANSITION FROM SAMPLE TO FULL VERSION OF DIGITAL CONTENT,COMPUTER,26,20,19/04/2023
