"PUBLICATION_NUMBER","PUBLICATION_DATE","IPO_LOCATION","APPLICATION_TYPE_DESC","APPLICATION_NUMBER","DATE_OF_FILING","TITLE_OF_INVENTION","FIELD_OF_INVENTION","NO_OF_PAGES","NO_OF_CLAIMS","DATE_UPDATED_d_m_y"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","10193/CHENP/2012","05/12/2012","PYRIDONE AND AZA-PYRIDONE COMPOUNDS AND METHODS OF USE","CHEMISTRY","508","42","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","10218/DELNP/2015","03/11/2015","NON AQUEOUS HAIR OIL COMPOSITION COMPRISING ISOPARAFFIN BASE OIL,  SILICONE ELASTOMER AND ITS SOLUBILIZER","CHEMISTRY","18","11","19/04/2023"
"48/2018","30/11/2018","Kolkata","ORDINARY APPLICATION","1022/KOL/2009","30/07/2009","AN ELECTRONIC OVERSPEED PROTECTION SYSTEM FOR PROTECTING STEAM TURBINES","MECHANICAL","17","7","19/04/2023"
"48/2018","30/11/2018","Chennai","CONVENTION APPLICATION","1027/CHE/2013","11/03/2013","DEVICE FOR MEASURING THE TEMPERATURE IN MOLTEN METAL","METALLURGY","9","8","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","10495/DELNP/2008","18/12/2008","MEDIA CHANNEL MANAGEMENT","COMMUNICATION","55","20","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","10496/DELNP/2012","03/12/2012","FLEXIBLE REINFORCED GASKET","CHEMISTRY","17","20","19/04/2023"
"48/2018","30/11/2018","Delhi","CONVENTION APPLICATION","105/DEL/2008","11/01/2008","""A HYDRAULICALLY SERVOCONTROLLED TRANSMISSION FOR A ROAD, VEHICLE PROVIDED WITH AN INTERNAL COMBUSTION ENGINE""","MECHANICAL","19","12","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","10629/DELNP/2012","06/12/2012","“LOW ASH LUBRICANTS WITH IMPROVED SEAL AND CORROSION PERFORMANCE”","MECHANICAL","29","17","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","10646/DELNP/2008","24/12/2008","CONTROL OF A PLURALITY OF MOTION PLATFORMS IN SYNCHRONY WITH A SEQUENCE OF IMAGES","MECHANICAL","32","10","19/04/2023"
"48/2018","30/11/2018","Kolkata","ORDINARY APPLICATION","1070/KOL/2009","17/08/2009","A METHOD FOR PRODUCING IMPROVED CASTINGS IN A CONTINUOUS CASTING PROCESS OF STEEL MANUFACTURE AND A SYSTEM FOR THE SAME","METALLURGY","48","8","19/04/2023"
"48/2018","30/11/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","1071/MUMNP/2014","02/06/2014","FILLERS FOR FOAMED RIGID POLYMER PRODUCTS","POLYMER","51","24","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","10750/DELNP/2012","11/12/2012","SURFACE COATED POLYESTER BASED FIBROUS SUBSTRATE","POLYMER","18","9","19/04/2023"
"48/2018","30/11/2018","Kolkata","ORDINARY APPLICATION","1082/KOL/2012","21/09/2012","'A PROCESS TO CONVERT HEMATITE POWDER INTO MAGNETITE FOR HEAVY MEDIA SEPARATION'","CHEMISTRY","24","4","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","10904/CHENP/2012","29/12/2012","FILLERS FOR DENTAL COMPOSITES","CHEMISTRY","13","14","19/04/2023"
"48/2018","30/11/2018","Delhi","CONVENTION APPLICATION","1103/DEL/2009","29/05/2009","""METHOD AND APPARATUS FOR MEASURING AIR FLOW CONDITION AT A WIND TURBINE BLADE""","MECHANICAL","26","10","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","11078/DELNP/2012","20/12/2012","NOVEL ALKYL PERFLUOROALKENE ETHERS AND USES THEREOF","CHEMISTRY","29","13","19/04/2023"
"48/2018","30/11/2018","Chennai","ORDINARY APPLICATION","1114/CHE/2008","06/05/2008","A SYSTEM FOR USING LIQUID CARBON DIOXIDE AS DRIVING FORCE FOR VEHICLES AND OTHER APPLICATIONS","CHEMISTRY","20","27","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","11172/DELNP/2013","26/12/2013","NEW INTERMEDIATES FOR THE VITAMIN A AND ß CAROTENE SYNTHESIS","CHEMISTRY","15","23","19/04/2023"
"48/2018","30/11/2018","Delhi","ORDINARY APPLICATION","1123/DEL/2015","23/04/2015","CONVEYOR DRIVE FABRIC DYEING MACHINE EQUIPPED WITH SEAM DETECTOR","CHEMISTRY","8","1","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1134/CHENP/2012","03/02/2012","TREATMENT SYSTEM FOR GASOLINE ENGINE EXHAUST GAS","CHEMISTRY","28","24","19/04/2023"
"48/2018","30/11/2018","Delhi","CONVENTION APPLICATION","1148/DEL/2007","30/05/2007","""METHODS AND SYSTEMS FOR MONITORING THE DISPLACEMENT OF TURBINE BLADES""","PHYSICS","18","10","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","1159/MUM/2011","06/04/2011","A PROCESS FOR THE PREPARATION OF BESIFLOXACIN","CHEMISTRY","13","11","19/04/2023"
"48/2018","30/11/2018","Chennai","CONVENTION APPLICATION","1161/CHE/2007","06/06/2007","DEVICE FOR MEASURING THE DISPLACEMENT TRAVEL OF A HYDRAULIC DISPLACEMENT MECHANISM","MECHANICAL","17","6","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1168/KOLNP/2013","23/04/2013","METHOD FOR TREATING A SOLUTION CONTAINING ZINC SULPHATE","METALLURGY","21","14","19/04/2023"
"48/2018","30/11/2018","Delhi","ORDINARY APPLICATION","12/DEL/2011","04/01/2011","A RENEWABLE RESOURCES DRIVES STARCHY RAW MATERIALS TO FERMENT FAST INTO ETHANOL","CHEMISTRY","14","13","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1228/DELNP/2014","19/02/2014","PROCESS FOR THE CHLORINATION OF A HYDROXYLATED ORGANIC COMPOUND","CHEMISTRY","25","15","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1234/KOLNP/2013","29/04/2013","METHOD FOR PRODUCING SURFACTIN AND SALT THEREOF","CHEMISTRY","27","9","19/04/2023"
"48/2018","30/11/2018","Kolkata","ORDINARY APPLICATION","1243/KOL/2009","12/10/2009","AN IMPROVED COMPACT YOKE STRUCTURE ON MOBILE CRANE MACHINE","ELECTRONICS","9","NA","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1258/DELNP/2011","21/02/2011","DISPOSAL OF ELECTRICAL AND ELECTRONIC EQUIPMENT","METALLURGY","20","16","19/04/2023"
"48/2018","30/11/2018","Chennai","CONVENTION APPLICATION","1265/CHE/2008","23/05/2008","SLIDING MATERIAL, METHOD OF MANUFACTURING SAME AND BEARING ASSEMBLY","MECHANICAL","61","14","19/04/2023"
"48/2018","30/11/2018","Delhi","CONVENTION APPLICATION","1274/DEL/2009","22/06/2009","""MULTISTAGE TRANSMISSION""","MECHANICAL","99","4","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1274/DELNP/2008","13/02/2008","A METHOD AND ARRANGEMENT FOR ESTABLISHING A COMMUNICATION SESSION FOR MULTIMEDIA","COMMUNICATION","32","22","19/04/2023"
"48/2018","30/11/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","1279/MUMNP/2012","24/05/2012","METHODS FOR CONFIGURING UPLINK CONTROL CHANNEL RESOURCE IN A BASE STATION AND USER EQUIPMENT","COMMUNICATION","39","18","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","1298/MUM/2008","20/06/2008","NEEDLE BUSH BEARING WITH SEALING DEVICE","MECHANICAL","9","11","19/04/2023"
"48/2018","30/11/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","1323/MUMNP/2010","22/06/2010","“EFFICIENT INTERWORKING BETWEEN CIRCUIT-SWITCHED AND PACKET-SWITCHED MULTIMEDIA SERVICES DEFINING A MAXIMUM PACKET SIZE ATTRIBUTE”","COMMUNICATION","21","22","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1334/DELNP/2012","13/02/2012","""METHOD FOR MAKING POLYMER, COATING ELECTRODE, AND ASSOCIATED POLYMER AND ELECTRODE""","ELECTRICAL","15","20","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1342/KOLNP/2012","01/06/2012","HEAVY FEED MIXER","CHEMISTRY","34","21","19/04/2023"
"48/2018","30/11/2018","Kolkata","ORDINARY APPLICATION","1356/KOL/2009","17/11/2009","A SPINDLE ASSEMBLY FOR MICRO-ELECTROCHEMICAL / MICRO-ELECTRO-DISCHARGE MACHINING SET UP","COMPUTER","18","15","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","1360/MUM/2009","03/06/2009","A POLYESTER RESIN COMPOSITION FOR MANUFACTURING POLYESTER STAPLE FIBER OR FILAMENT YARN WITH HIGH SHRINKAGE PROPERTIES","TEXTILE","19","13","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1362/KOLNP/2010","19/04/2010","TISSUE CONTAINER FOR MOLECULAR AND HISTOLOGY DIAGNOSTICS INCORPORATING A BREAKABLE MEMBRANE","BIOMEDICAL","45","22","19/04/2023"
"48/2018","30/11/2018","Delhi","CONVENTION APPLICATION","1380/DEL/2007","28/06/2007","""EARPHONES""","ELECTRONICS","27","39","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","14/DELNP/2007","02/01/2007","""PARTIAL COMBINING METHOD AND APPARATUS FOR  MULTIMEDIA BROADCAST/MULTICAST SERVICE""","ELECTRONICS","40","48","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1405/DELNP/2011","25/02/2011","SEMICONDUCTOR DEVICE WITH ISOLATION TRENCH LINER, AND RELATED FABRICATION METHODS","ELECTRONICS","23","20","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1421/KOLNP/2011","04/04/2011","LOCKING COUPLING","MECHANICAL","16","11","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1426/DELNP/2012","15/02/2012","""RUN-FLAT TIRE""","MECHANICAL","26","7","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1435/DELNP/2011","28/02/2011","""HALFTONE PRINTING OF METAL-PIGMENTED INKS TO PRODUCE VARIOUS METALLIC APPEARANCES""","TEXTILE","41","22","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","1443/MUM/2011","10/05/2011","A SIMPLE METHOD FOR THE SYNTHESIS OF BIOCOMPATIBLE 3-PYRROLYL BORON- DIPYRROMETHENES","CHEMISTRY","65","13","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1444/DELNP/2012","16/02/2012","""LUBRICATING COMPOSITION CONTAINING AN ANTIWEAR AGENT""","CHEMISTRY","23","18","19/04/2023"
"48/2018","30/11/2018","Kolkata","ORDINARY APPLICATION","1459/KOL/2013","27/12/2013","""A METHOD OF FLOTATION FOR IMPROVING CLEAN COAL YIELD BY A COLUMN FLOTATION WITH AN EXTERNAL SPARGER""","CHEMISTRY","30","6","19/04/2023"
"48/2018","30/11/2018","Kolkata","CONVENTION APPLICATION","146/KOL/2011","02/02/2011","SYSTEM AND METHOD FOR ALLOCATING RESOURCES BASED ON EVENTS IN A NETWORK ENVIRONMENT","COMMUNICATION","34","20","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","1480/MUM/2013","22/04/2013","IMPROVED RECOVERY OF POTABLE ALCOHOL","CHEMISTRY","14","14","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1485/CHENP/2009","16/03/2009","EFFICIENT METHOD FOR NUCLEAR REPROGRAMMING","BIOTECHNOLOGY","25","7","19/04/2023"
"48/2018","30/11/2018","Kolkata","ORDINARY APPLICATION","1487/KOL/2009","29/12/2009","IMPROVED PLURALITY OF ROTARY BOWL CREAM SANDWICHING MACHINE","MECHANICAL","27","19","19/04/2023"
"48/2018","30/11/2018","Delhi","CONVENTION APPLICATION","1517/DEL/2007","18/07/2007","""TURBOMACHINE COMPRISING A SYSTEM FOR COOLING THE DOWNSTREAM FACE OF AN IMPELLER OF A CENTRIFUGAL COMPRESSOR""","MECHANICAL","15","7","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","1531/MUM/2014","02/05/2014","HIGH-PRESSURE FLUIDIZED BED GASIFIER AND GASIFICATION PROCESS THEROF","CHEMISTRY","18","13","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1567/CHENP/2013","26/02/2013","COATED TOOL","MECHANICAL","38","20","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1575/DELNP/2011","03/03/2011","""NOVEL HEMIPTERAN AND COLEOPTERAN ACTIVE TOXIN PROTEINS FROM BACILLUS THURINGIENSIS""","BIOTECHNOLOGY","139","55","19/04/2023"
"48/2018","30/11/2018","Kolkata","ORDINARY APPLICATION","1585/KOL/2011","23/12/2011","SUBSTRATE BASED BIOFORMULATION FOR CONTROL OF BACTERIAL WILT OF BRINJAL AND ITS PREPARATION THEREOF","BIOTECHNOLOGY","28","10","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","1600/MUM/2010","24/05/2010","METHOD AND SYSTEM FOR DISINTEGRATING AN XML DOCUMENT FOR HIGH DEGREE OF PARALLELISM","COMPUTER","22","13","19/04/2023"
"48/2018","30/11/2018","Delhi","CONVENTION APPLICATION","1612/DEL/2007","31/07/2007","""PROCESS CONTROL AND OPTIMIZATION TECHNIQUE USING IMMUNOLOGICAL CONCEPTS""","ELECTRONICS","59","40","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1647/CHENP/2013","28/02/2013","METHOD FOR PRODUCING DITHIIN TETRACARBOXIMIDES","CHEMISTRY","16","8","19/04/2023"
"48/2018","30/11/2018","Delhi","ORDINARY APPLICATION","1650/DEL/2006","18/07/2006","""MULTIPLE BACK-DRIVABLE ACTUATOR STEER-BY-WIRE ROAD WHEEL ACTUATION SYSTEM ""","MECHANICAL","18","7","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1667/KOLNP/2012","09/07/2012","HIGH-CORROSION RESISTANCE HOT ROLLED FERRITIC STAINLESS STEEL SHEET WITH EXCELLENT TOUGHNESS","METALLURGY","31","4","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1684/CHENP/2012","24/02/2012","A METHOD FOR SCHEDULING DATA TRANSMISSION IN A WIRELESS COMMUNICATION NETWORK","COMPUTER","37","42","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1692/DELNP/2010","11/03/2010","DEVICE FOR THE SEPARATION OF A SHEET PRODUCT","MECHANICAL","20","11","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1738/KOLNP/2013","31/05/2013","CARBON MATERIALS COMPRISING CARBON NANOTUBES AND METHODS OF MAKING CARBON NANOTUBES","CHEMISTRY","52","33","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","1742/MUM/2010","08/06/2010","A SYSTEM AND METHOD FOR NON-LINEAR ACCESS OF MULTIMEDIA DATA FROM A MULTIMEDIA COLLECTION","PHYSICS","19","15","19/04/2023"
"48/2018","30/11/2018","Chennai","ORDINARY APPLICATION","179/CHE/2010","25/01/2010","NOVEL HAIR COLORING COMPOSITION","CHEMISTRY","31","16","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1798/CHENP/2012","27/02/2012","PREPARATION OF ACETIC ACID WITH REDUCED LEVEL OF ALDEHYDES","CHEMISTRY","12","15","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1799/DELNP/2014","10/03/2014","METHOD FOR PRODUCING TERNESITE BELITE CALCIUM SULFOALUMINATE CLINKER","CHEMISTRY","40","9","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1802/DELNP/2006","03/04/2006","""MOBILE ROLL FORMER ASSEMBLY""","MECHANICAL","26","23","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1809/CHENP/2011","15/03/2011","SPINE STABILIZATION SYSTEM","BIOMEDICAL","37","27","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1811/DELNP/2009","18/03/2009","""REFERENCE PICTURE LIST MANAGEMENT SYNTAX FOR MULTIPLE VIEW VIDEO CODING""","ELECTRONICS","42","8","19/04/2023"
"48/2018","30/11/2018","Chennai","ORDINARY APPLICATION","1815/CHE/2010","28/06/2010","NOVEL PROCESS FOR THE PREPARATION OF SOLIFENACIN SUCCINATE","CHEMISTRY","15","10","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1819/CHENP/2011","15/03/2011","ENDOPROSTHESIS HAVING A PLUG-IN CONNECTION AND IMPROVED ROTARY PROTECTION","BIOMEDICAL","17","12","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1823/DELNP/2010","16/03/2010","""POSITIVE-PRESSURE FLYING AIRCRAFT ""","MECHANICAL","18","9","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1867/KOLNP/2008","09/05/2008","HIGH STENGTH CORROSION RESISTANT ALLOY FOR OIL PATCH APPLICATIONS","METALLURGY","16","15","19/04/2023"
"48/2018","30/11/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","1878/MUMNP/2015","13/07/2015","UPGRADING RAW SHALE DERIVED CRUDE OILS TO HYDROCARBON DISTILLATE FUELS","CHEMISTRY","47","26","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1886/CHENP/2014","11/03/2014","PRODUCTION METHOD FOR AMINO ACID","CHEMISTRY","10","4","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1896/CHENP/2010","05/04/2010","ASYNCHRONOUS HYBRID ARQ PROCESS INDICATION IN A MIMO WIRELESS COMMUNICATION SYSTEM","ELECTRONICS","48","26","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","191/CHENP/2012","05/01/2012","STAINLESS STEEL FOR FUEL CELL HAVING GOOD CORROSION RESISTANCE AND METHOD FOR PRODUCING THE SAME","ELECTRICAL","50","10","19/04/2023"
"48/2018","30/11/2018","Delhi","ORDINARY APPLICATION","1923/DEL/2010","16/08/2010","SYSTEM AND METHOD FOR TAG AUTHENTICATION AND DATA SECURITY","COMMUNICATION","18","10","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1941/CHENP/2013","11/03/2013","MOLDING FILM AND MOLDING TRANSFER FOIL","POLYMER","83","6","19/04/2023"
"48/2018","30/11/2018","Delhi","ORDINARY APPLICATION","1946/DEL/2010","17/08/2010","“SCAR Primers for the authentication of Unani Drug Zizyphus jujuba and its adulterant Jhad Beri (Zizyphus nummularia)”","BIOTECHNOLOGY","22","6","19/04/2023"
"48/2018","30/11/2018","Chennai","CONVENTION APPLICATION","1970/CHE/2011","10/06/2011","“A PROCESS FOR SYNTHESIS OF ETHYL BENZENE FROM ETHANOL AND PHENYL”","CHEMISTRY","36","24","19/04/2023"
"48/2018","30/11/2018","Chennai","ORDINARY APPLICATION","1974/CHE/2009","19/08/2009","""NOVEL SALTS OF ETHYL (3R,4S,5R)-4,5-IMINO-3-(1-ETHYLPROPOXY) - 1- CYCLOHEXENE-1- CARBOXYLATE""","CHEMISTRY","23","10","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","201617024225","15/07/2016","GAS PHASE POLYMERIZATION PROCESS","CHEMISTRY","18","15","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","201617036545","25/10/2016","IR DYES AND LASER MARKABLE ARTICLES COMPRISING SUCH IR DYES","CHEMISTRY","47","15","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","201621031987","20/09/2016","AN AUTOMATED SLAPHAMMER TO REMOVE ORTHOPAEDIC IMPLANTS","BIOMEDICAL","28","13","19/04/2023"
"48/2018","30/11/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","201627003785","03/02/2016","EARTH ALKALI CARBONATE  SURFACE MODIFIED BY AT LEAST ONE POLYHYDROGENSILOXANE","CHEMISTRY","80","17","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","201721027360","01/08/2017","A SYSTEM FOR GENERATING ELECTRICITY","MECHANICAL","14","9","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","201821006944","23/02/2018","METHOD AND SYSTEM FOR SWITCHING BETWEEN COMMUNICATION MODES FOR FACILITATING CONTINUOUS AND UNINTERRUPTED DATA TRANSFER","ELECTRICAL","24","8","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","2050/DELNP/2010","23/03/2010","""IMPROVEMENTS IN SECURITY ELEMENTS""","PHYSICS","34","30","19/04/2023"
"48/2018","30/11/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","2051/MUMNP/2012","27/08/2012","SYSTEMS AND METHODS FOR REDUCING SLUDGES PRODUCED BY WASTEWATER TREATMENT FACILITIES","CHEMISTRY","35","34","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","2067/MUM/2008","25/09/2008","VEHICLE SECURITY SYSTEM","MECHANICAL","21","14","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","2079/KOLNP/2010","07/06/2010","WATER TREATMENT APPARATUS","MECHANICAL","22","29","19/04/2023"
"48/2018","30/11/2018","Kolkata","ORDINARY APPLICATION","2080/KOL/2008","02/12/2008","COBWEB CLEANING DEVICE","CHEMISTRY","12","5","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","2081/CHENP/2013","15/03/2013","LIGHT-EMITTING ARRANGEMENT WITH ORGANIC PHOSPHOR","CHEMISTRY","20","15","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","2083/CHENP/2009","17/04/2009","METHOD AND APPARATUS FOR CELL SEARCH IN AN ORTHOGONAL WIRELESS COMMUNICATION SYSTEM","COMMUNICATION","55","49","19/04/2023"
"48/2018","30/11/2018","Chennai","CONVENTION APPLICATION","2127/CHE/2011","23/06/2011","MEDIA MODULE CONTROL","COMPUTER","32","24","19/04/2023"
"48/2018","30/11/2018","Kolkata","CONVENTION APPLICATION","2130/KOL/2008","10/12/2008","ADJUSTABLE HEIGHT GASTRIC RESTRICTION DEVICES AND METHODS","BIOMEDICAL","42","10","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","2139/DELNP/2011","22/03/2011","""DIRECTIONAL EXPANSION OF INTRALUMINAL DEVICES""","BIOMEDICAL","48","39","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","2155/DELNP/2013","11/03/2013","PROCESS FOR PREPARING SUBSTITUTED N-PHENYLHYDROXYLAMINES","CHEMISTRY","21","15","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","2165/KOLNP/2012","13/08/2012","SWITCHING POWER SOURCE CIRCUIT","ELECTRICAL","33","10","19/04/2023"
"48/2018","30/11/2018","Delhi","ORDINARY APPLICATION","2183/DEL/2013","23/07/2013","A PROCESS FOR REDUCING CHLORONITROBENZENE CATALYZED BY PLATINUM-NANOPARTICLES STABILIZED ON MODIFIED MONTMORILLONITE CLAY","CHEMISTRY","22","5","19/04/2023"
"48/2018","30/11/2018","Chennai","PCT NATIONAL PHASE APPLICATION","2185/CHENP/2012","09/03/2012","PROCESS FOR PREPARING CINACALCET","CHEMISTRY","30","18","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","2203/MUM/2014","07/07/2014","""GREEN PROCESS FOR THE PREPARATION OF METHYL 5-(PHENYL THIO)-1H-BENZO[D]IMIDAZOLE-2-YLCARBAMATE""","CHEMISTRY","30","10","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","2205/DELNP/2011","24/03/2011","""DEVICE FOR IN FOR IN-CUP-PREPARATION OF A BEVERAGE""","MECHANICAL","26","14","19/04/2023"
"48/2018","30/11/2018","Delhi","CONVENTION APPLICATION","2208/DEL/2010","15/09/2010","""OVERHUNG AXIAL FLOW COMPRESSOR, REACTOR AND METHOD""","MECHANICAL","34","15","19/04/2023"
"48/2018","30/11/2018","Delhi","PCT NATIONAL PHASE APPLICATION","2215/DELNP/2015","18/03/2015","FLUE GAS TREATMENT METHOD AND FLUE GAS TREATMENT DEVICE","CHEMISTRY","22","8","19/04/2023"
"48/2018","30/11/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","2222/KOLNP/2012","16/08/2012","HEAT EXCHANGER FOR AIR CONDITIONER","MECHANICAL","34","4","19/04/2023"
"48/2018","30/11/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","2237/MUMNP/2014","05/11/2014","SEPARATION FILM FOR ELECTROCHEMICAL DEVICE AND MANUFACTURING METHOD THEREFOR","ELECTRICAL","14","15","19/04/2023"
"48/2018","30/11/2018","Delhi","ORDINARY APPLICATION","2238/DEL/2009","29/10/2009","“A DEVICE AND METHOD FOR TESTING OF OPTICAL SENSORS”","ELECTRONICS","23","15","19/04/2023"
"48/2018","30/11/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","2238/MUMNP/2011","21/10/2011","BLAST FURNACE OPERATING METHOD&NBSP; LOW-CALORIFIC VALUE GAS COMBUSTION METHOD THEREFOR&NBSP; AND BLAST FURNACE PLANT","METALLURGY","234","52","19/04/2023"
"48/2018","30/11/2018","Mumbai","ORDINARY APPLICATION","2254/MUM/2010","10/08/2010","MULTI-LAYER SHEET AND METHOD THEREOF","MECHANICAL","16","17","19/04/2023"
